stop_id,stop_code,stop_name,stop_lat,stop_lon
905515,905515,CHAMBLEE STATION - WEST LOOP,33.888495,-84.305504
905616,905616,SKIPPER DR NW,33.777798,-84.490051
905620,905620,HARWELL RD NW,33.780673,-84.494863
905666,905666,LENOX STATION,33.845245,-84.358006
905683,905683,NORTHSIDE PKY NW,33.850212,-84.430214
905697,905697,BROOKHAVEN/OGLETHORPE STATION,33.86025,-84.339147
905709,905709,CHAMBLEE TUCKER ,33.888404,-84.309379
905741,905741,RUFUS EVANS DR ,33.790521,-84.285329
905752,905752,NORTH ATLANTA HIGH SCHOOL,33.866401,-84.442433
905776,905776,PRESIDENTIAL DR,33.88681,-84.257827
905786,905786,SYCAMORE DR ,33.790249,-84.285561
905842,905842,NEW PEACHTREE RD,33.885844,-84.308094
905889,905889,BUCKHEAD STATION - SOUTHBOUND,33.847874,-84.367296
905890,905890,BUCKHEAD STATION - NORTHBOUND,33.847366,-84.367542
905899,905899,HENDERSON MILL,33.879078,-84.248886
905913,905913,CLAIREMONT AVE ,33.789765,-84.306527
905923,905923,KINGSTON RD NW ,33.77981,-84.491088
905924,905924,ALINE DR NW ,33.773029,-84.488942
906022,906022,TUCKER NORCROSS RD,33.882736,-84.219653
906177,906177,PEACHTREE INDUSTRIAL BLVD,33.926911,-84.275018
906327,906327,CHARLES ALLEN DR ,33.781361,-84.37278
906344,906344,TARRAGON WAY,33.749987,-84.519256
906362,906362,MT VERNON HWY,33.924369,-84.377367
906647,906647,AIRPORT STATION,33.640553,-84.446198
907264,907264,NORTHSIDE PKY,33.840584,-84.419528
907473,907473,NORTH AVE STATION,33.77191,-84.38717
907709,907709,WASHINGTON AVE ,33.675514,-84.443634
907775,907775,LINDBERGH CENTER STATION,33.823501,-84.369313
907843,907843,GARNETT STATION,33.748696,-84.395741
907844,907844,COLLEGE PARK STATION,33.650282,-84.448612
907906,907906,WEST LAKE STATION,33.753247,-84.445568
907907,907907,HAMILTON E HOLMES STATION,33.754517,-84.469824
907913,907913,NORTH AVENUE STATION,33.771472,-84.387258
908186,908186,BROOKHAVEN-OGLETHORPE STATION,33.860329,-84.339245
908374,908374,MIDTOWN  STATION,33.781247,-84.386342
908435,908435,DOME-GWCC-PHILIPS ARENA-CNN STATION,33.756179,-84.397215
908437,908437,INMAN PARK-REYNOLDSTOWN STATION,33.757451,-84.352762
908438,908438,AVONDALE STATION,33.775554,-84.281487
908475,908475,DECATUR STATION,33.774699,-84.295417
908476,908476,EDGEWOOD-CANDLER PARK STATION,33.761803,-84.340825
908515,908515,INDIAN CREEK STATION,33.769856,-84.228906
908566,908566,EAST LAKE STATION,33.765241,-84.312937
908603,908603,CHAMBLEE STATION,33.887929,-84.305556
908618,908618,GEORGIA STATE STATION,33.750161,-84.385915
908629,908629,LAKEWOOD-FT MCPHERSON STATION,33.70088,-84.428768
908639,908639,BUCKHEAD STATION,33.847944,-84.367716
908911,908911,CIVIC CENTER STATION,33.766111,-84.387504
908958,908958,VINE CITY STATION,33.756613,-84.403902
908963,908963,ASHBY STATION,33.756478,-84.41723
908976,908976,FIVE POINTS STATION,33.753899,-84.39156
